Angle_deg,xs_mb_sr,Direct_mb_sr,Compound_mb_sr,xs_Rutherford,Nuc_interfer,beam_energy_MeV
98.0,12.41126,12.1752,0.2360593,1.50225,4.149479,14.5
100.0,13.92396,13.6879,0.2360593,1.79266,6.156753,14.5
102.0,15.17106,14.935,0.2360593,2.07186,7.848625,14.5
104.0,16.10536,15.8693,0.2360593,2.32719,9.184842,14.5
106.0,16.70026,16.4642,0.2360593,2.54731,10.14422,14.5
108.0,16.94836,16.7123,0.2360593,2.72278,10.72371,14.5
110.0,16.85986,16.6238,0.2360593,2.84665,10.93716,14.5
112.0,16.46016,16.2241,0.2360593,2.91475,10.81297,14.5
114.0,15.78686,15.5508,0.2360593,2.92593,10.39136,14.5
116.0,14.88736,14.6513,0.2360593,2.88206,9.721832,14.5
118.0,13.81496,13.5789,0.2360593,2.78787,8.859577,14.5
120.0,12.62656,12.3905,0.2360593,2.65068,7.863043,14.5
122.0,11.37926,11.1432,0.2360593,2.47988,6.790626,14.5
124.0,10.1278,9.89174,0.2360593,2.28643,5.698274,14.5
126.0,8.922629,8.68657,0.2360593,2.08217,4.637374,14.5
128.0,7.807709,7.57165,0.2360593,1.87921,3.652926,14.5
130.0,6.819219,6.58316,0.2360593,1.6892,2.782267,14.5
132.0,5.984629,5.74857,0.2360593,1.52274,2.054458,14.5
134.0,5.322219,5.08616,0.2360593,1.3888,1.489976,14.5
136.0,4.841119,4.60506,0.2360593,1.29433,1.100868,14.5
138.0,4.541689,4.30563,0.2360593,1.24391,0.8905495,14.5
140.0,4.416369,4.18031,0.2360593,1.23964,0.8537468,14.5
142.0,4.450789,4.21473,0.2360593,1.28114,0.9767041,14.5
144.0,4.625109,4.38905,0.2360593,1.36565,1.238364,14.5
146.0,4.915549,4.67949,0.2360593,1.48843,1.613043,14.5
148.0,5.295949,5.05989,0.2360593,1.64306,2.072726,14.5
150.0,5.739369,5.50331,0.2360593,1.82198,2.589297,14.5
152.0,6.219509,5.98345,0.2360593,2.01703,3.136011,14.5
154.0,6.712009,6.47595,0.2360593,2.21995,3.688513,14.5
156.0,7.195509,6.95945,0.2360593,2.42291,4.225729,14.5
158.0,7.652419,7.41636,0.2360593,2.61892,4.730444,14.5
160.0,8.06938,7.83332,0.2360593,2.80218,5.1897,14.5
162.0,8.437429,8.20137,0.2360593,2.96832,5.594936,14.5
164.0,8.75184,8.51578,0.2360593,3.11444,5.941755,14.5
166.0,9.011689,8.77563,0.2360593,3.23911,6.229539,14.5
168.0,9.219259,8.9832,0.2360593,3.34221,6.460827,14.5
170.0,9.379139,9.14308,0.2360593,3.42464,6.640417,14.5
172.0,9.497399,9.26134,0.2360593,3.48804,6.774553,14.5
174.0,9.580579,9.34452,0.2360593,3.53443,6.869935,14.5
176.0,9.634859,9.3988,0.2360593,3.56581,6.932848,14.5
178.0,9.665239,9.42918,0.2360593,3.58389,6.968382,14.5
180.0,9.674999,9.43894,0.2360593,3.58978,6.979848,14.5
0.0,4.54003e+28,4.54003e+28,0.2345538,1.0,0.0,14.51
2.0,28595200.0,28595200.0,0.2345538,1.01033,292367.1,14.51
4.0,1787100.0,1787100.0,0.2345538,1.00965,17080.72,14.51
6.0,336858.2,336858.0,0.2345538,0.962476,-13133.07,14.51
8.0,97610.44,97610.2,0.2345538,0.880187,-13286.95,14.51
10.0,35693.63,35693.4,0.2345538,0.784356,-9813.297,14.51
12.0,15266.83,15266.6,0.2345538,0.694101,-6728.286,14.51
14.0,7411.284,7411.05,0.2345538,0.622584,-4492.788,14.51
16.0,4035.985,4035.75,0.2345538,0.576615,-2963.46,14.51
18.0,2444.465,2444.23,0.2345538,0.557458,-1940.556,14.51
20.0,1623.645,1623.41,0.2345538,0.562147,-1264.647,14.51
22.0,1159.025,1158.79,0.2345538,0.584978,-822.2886,14.51
24.0,870.0486,869.814,0.2345538,0.618988,-535.5499,14.51
26.0,674.2355,674.001,0.2345538,0.657283,-351.5563,14.51
28.0,532.3226,532.088,0.2345538,0.694103,-234.599,14.51
30.0,424.7975,424.563,0.2345538,0.725549,-160.6868,14.51
32.0,341.3766,341.142,0.2345538,0.74994,-113.8286,14.51
34.0,276.1416,275.907,0.2345538,0.767794,-83.51423,14.51
36.0,225.2656,225.031,0.2345538,0.781469,-62.99355,14.51
38.0,185.9376,185.703,0.2345538,0.794558,-48.07627,14.51
40.0,155.8796,155.645,0.2345538,0.811112,-36.30051,14.51
42.0,133.1396,132.905,0.2345538,0.834829,-26.34167,14.51
44.0,116.0145,115.78,0.2345538,0.868308,-17.59536,14.51
46.0,103.0295,102.795,0.2345538,0.912478,-9.882259,14.51
48.0,92.93885,92.7043,0.2345538,0.966257,-3.245555,14.51
50.0,84.72905,84.4945,0.2345538,1.02651,2.18816,14.51
52.0,77.61375,77.3792,0.2345538,1.08826,6.294632,14.51
54.0,71.02235,70.7878,0.2345538,1.14521,9.005474,14.51
56.0,64.58005,64.3455,0.2345538,1.19041,10.32979,14.51
58.0,58.08075,57.8462,0.2345538,1.21702,10.35701,14.51
60.0,51.45625,51.2217,0.2345538,1.2192,9.251321,14.51
62.0,44.74395,44.5094,0.2345538,1.19275,7.230681,14.51
64.0,38.05445,37.8199,0.2345538,1.13579,4.549621,14.51
66.0,31.54215,31.3076,0.2345538,1.04912,1.476809,14.51
68.0,25.37836,25.1438,0.2345538,0.936306,-1.726411,14.51
70.0,19.73026,19.4957,0.2345538,0.803607,-4.821866,14.51
72.0,14.74375,14.5092,0.2345538,0.659566,-7.609968,14.51
74.0,10.53215,10.2976,0.2345538,0.514431,-9.941251,14.51
76.0,7.168824,6.93427,0.2345538,0.379409,-11.72589,14.51
78.0,4.684824,4.45027,0.2345538,0.265836,-12.93816,14.51
80.0,3.069574,2.83502,0.2345538,0.184317,-13.5842,14.51
82.0,2.274584,2.04003,0.2345538,0.143929,-13.52893,14.51
84.0,2.219274,1.98472,0.2345538,0.151524,-12.42708,14.51
86.0,2.797984,2.56343,0.2345538,0.2112,-10.45005,14.51
88.0,3.887764,3.65321,0.2345538,0.323966,-8.112766,14.51
90.0,5.356164,5.12161,0.2345538,0.487625,-5.628023,14.51
92.0,7.068624,6.83407,0.2345538,0.696876,-3.074678,14.51
94.0,8.895134,8.66058,0.2345538,0.943618,-0.5314924,14.51
96.0,10.71585,10.4813,0.2345538,1.21744,1.913898,14.51
98.0,12.42535,12.1908,0.2345538,1.50623,4.176046,14.51
100.0,13.93635,13.7018,0.2345538,1.79694,6.18075,14.51
102.0,15.18105,14.9465,0.2345538,2.0763,7.869463,14.51
104.0,16.11255,15.878,0.2345538,2.33165,9.202189,14.51
106.0,16.70405,16.4695,0.2345538,2.55161,10.15758,14.51
108.0,16.94855,16.714,0.2345538,2.72678,10.73296,14.51
110.0,16.85625,16.6217,0.2345538,2.85019,10.94217,14.51
112.0,16.45285,16.2183,0.2345538,2.9177,10.81387,14.51
114.0,15.77605,15.5415,0.2345538,2.92819,10.38841,14.51
116.0,14.87335,14.6388,0.2345538,2.88355,9.715353,14.51
118.0,13.79825,13.5637,0.2345538,2.78856,8.85009,14.51
120.0,12.60765,12.3731,0.2345538,2.65057,7.851072,14.51
122.0,11.35855,11.124,0.2345538,2.47901,6.776663,14.51
124.0,10.10606,9.87151,0.2345538,2.28488,5.683046,14.51
126.0,8.900404,8.66585,0.2345538,2.08005,4.621466,14.51
128.0,7.785574,7.55102,0.2345538,1.87666,3.636941,14.51
130.0,6.797694,6.56314,0.2345538,1.68637,2.766732,14.51
132.0,5.964194,5.72964,0.2345538,1.5198,2.039865,14.51
134.0,5.303284,5.06873,0.2345538,1.38593,1.476767,14.51
136.0,4.823994,4.58944,0.2345538,1.2917,1.089385,14.51
138.0,4.526634,4.29208,0.2345538,1.24169,0.8810914,14.51
140.0,4.403534,4.16898,0.2345538,1.23798,0.8465023,14.51
142.0,4.440254,4.2057,0.2345538,1.28014,0.9716851,14.51
144.0,4.616864,4.38231,0.2345538,1.36543,1.235611,14.51
146.0,4.909534,4.67498,0.2345538,1.48903,1.612398,14.51
148.0,5.292034,5.05748,0.2345538,1.64452,2.074053,14.51
150.0,5.737384,5.50283,0.2345538,1.82432,2.59244,14.51
152.0,6.219234,5.98468,0.2345538,2.02021,3.140725,14.51
154.0,6.713224,6.47867,0.2345538,2.22393,3.694593,14.51
156.0,7.197974,6.96342,0.2345538,2.42761,4.232928,14.51
158.0,7.655894,7.42134,0.2345538,2.62427,4.738552,14.51
160.0,8.073634,7.83908,0.2345538,2.80808,5.19849,14.51
162.0,8.442254,8.2077,0.2345538,2.97468,5.604216,14.51
164.0,8.757044,8.52249,0.2345538,3.12117,5.951351,14.51
166.0,9.017144,8.78259,0.2345538,3.24612,6.239322,14.51
168.0,9.224814,8.99026,0.2345538,3.34942,6.470661,14.51
170.0,9.384725,9.15017,0.2345538,3.43199,6.65024,14.51
172.0,9.502954,9.2684,0.2345538,3.49548,6.784314,14.51
174.0,9.586074,9.35152,0.2345538,3.54193,6.879619,14.51
176.0,9.640294,9.40574,0.2345538,3.57334,6.942455,14.51
178.0,9.670645,9.43609,0.2345538,3.59142,6.977937,14.51
180.0,9.680374,9.44582,0.2345538,3.59732,6.989378,14.51
0.0,4.48463e+28,4.48463e+28,0.2213803,1.0,0.0,14.6
2.0,28247500.0,28247500.0,0.2213803,1.01037,289920.0,14.6
4.0,1764330.0,1764330.0,0.2213803,1.0091,15910.53,14.6
6.0,332268.2,332268.0,0.2213803,0.961089,-13452.32,14.6
8.0,96199.62,96199.4,0.2213803,0.878181,-13344.56,14.6
10.0,35158.82,35158.6,0.2213803,0.782147,-9792.858,14.6
12.0,15037.72,15037.5,0.2213803,0.692127,-6689.104,14.6
14.0,7304.551,7304.33,0.2213803,0.621199,-4454.243,14.6
16.0,3982.592,3982.37,0.2213803,0.576017,-2931.426,14.6
18.0,2415.501,2415.28,0.2213803,0.557659,-1916.001,14.6
20.0,1606.171,1605.95,0.2213803,0.562969,-1246.865,14.6
22.0,1147.021,1146.8,0.2213803,0.586079,-810.0892,14.6
24.0,860.7064,860.485,0.2213803,0.619914,-527.7223,14.6
26.0,666.2514,666.03,0.2213803,0.657533,-347.0079,14.6
28.0,525.1394,524.918,0.2213803,0.693209,-232.4091,14.6
30.0,418.2184,417.997,0.2213803,0.723152,-160.1087,14.6
32.0,335.3644,335.143,0.2213803,0.745856,-114.2725,14.6
34.0,270.7264,270.505,0.2213803,0.762059,-84.53009,14.6
36.0,220.4844,220.263,0.2213803,0.774361,-64.24635,14.6
38.0,181.8164,181.595,0.2213803,0.786581,-49.33131,14.6
40.0,152.4214,152.2,0.2213803,0.802957,-37.40371,14.6
42.0,130.3214,130.1,0.2213803,0.827305,-27.20381,14.6
44.0,113.7914,113.57,0.2213803,0.862261,-18.17722,14.6
46.0,101.3404,101.119,0.2213803,0.908692,-10.18298,14.6
48.0,91.71058,91.4892,0.2213803,0.965373,-3.289567,14.6
50.0,83.88298,83.6616,0.2213803,1.02894,2.359293,14.6
52.0,77.07118,76.8498,0.2213803,1.09416,6.632502,14.6
54.0,70.70908,70.4877,0.2213803,1.15444,9.459402,14.6
56.0,64.42958,64.2082,0.2213803,1.20254,10.85167,14.6
58.0,58.03648,57.8151,0.2213803,1.2314,10.906,14.6
60.0,51.47268,51.2513,0.2213803,1.23497,9.793383,14.6
62.0,44.78668,44.5653,0.2213803,1.209,7.742281,14.6
64.0,38.10008,37.8787,0.2213803,1.15161,5.015895,14.6
66.0,31.57648,31.3551,0.2213803,1.06369,1.890687,14.6
68.0,25.39528,25.1739,0.2213803,0.949006,-1.364592,14.6
70.0,19.72978,19.5084,0.2213803,0.814062,-4.506432,14.6
72.0,14.73018,14.5088,0.2213803,0.667696,-7.331028,14.6
74.0,10.51248,10.2911,0.2213803,0.52046,-9.685959,14.6
76.0,7.15121,6.92983,0.2213803,0.383851,-11.47896,14.6
78.0,4.67709,4.45571,0.2213803,0.269449,-12.68089,14.6
80.0,3.0784,2.85702,0.2213803,0.188042,-13.29241,14.6
82.0,2.3048,2.08342,0.2213803,0.148806,-13.18382,14.6
84.0,2.27344,2.05206,0.2213803,0.158601,-12.0609,14.6
86.0,2.87632,2.65494,0.2213803,0.221442,-10.11273,14.6
88.0,3.98823,3.76685,0.2213803,0.33817,-7.805336,14.6
90.0,5.47476,5.25338,0.2213803,0.506349,-5.337466,14.6
92.0,7.19978,6.9784,0.2213803,0.720383,-2.794598,14.6
94.0,9.03219,8.81081,0.2213803,0.971846,-0.2616594,14.6
96.0,10.85158,10.6302,0.2213803,1.24999,2.170247,14.6
98.0,12.55248,12.3311,0.2213803,1.54239,4.414149,14.6
100.0,14.04798,13.8266,0.2213803,1.8357,6.395325,14.6
102.0,15.27098,15.0496,0.2213803,2.11645,8.055605,14.6
104.0,16.17568,15.9543,0.2213803,2.3718,9.355679,14.6
106.0,16.73678,16.5154,0.2213803,2.59032,10.2755,14.6
108.0,16.94838,16.727,0.2213803,2.76261,10.81346,14.6
110.0,16.82238,16.601,0.2213803,2.88179,10.9849,14.6
112.0,16.38568,16.1643,0.2213803,2.94391,10.81972,14.6
114.0,15.67758,15.4562,0.2213803,2.94808,10.35968,14.6
116.0,14.74648,14.5251,0.2213803,2.89648,9.655307,14.6
118.0,13.64688,13.4255,0.2213803,2.79424,8.762948,14.6
120.0,12.43638,12.215,0.2213803,2.64904,7.741705,14.6
122.0,11.17268,10.9513,0.2213803,2.47066,6.650537,14.6
124.0,9.91076,9.68938,0.2213803,2.27042,5.545595,14.6
126.0,8.70107,8.47969,0.2213803,2.06051,4.478295,14.6
128.0,7.58734,7.36596,0.2213803,1.85328,3.493334,14.6
130.0,6.60532,6.38394,0.2213803,1.66059,2.627626,14.6
132.0,5.78188,5.5605,0.2213803,1.49316,1.909636,14.6
134.0,5.13461,4.91323,0.2213803,1.36001,1.359189,14.6
136.0,4.67181,4.45043,0.2213803,1.26805,0.9875624,14.6
138.0,4.39302,4.17164,0.2213803,1.22176,0.7973712,14.6
140.0,4.28984,4.06846,0.2213803,1.22305,0.7823464,14.6
142.0,4.34706,4.12568,0.2213803,1.2713,0.9276782,14.6
144.0,4.54411,4.32273,0.2213803,1.3635,1.211429,14.6
146.0,4.85653,4.63515,0.2213803,1.49459,1.607124,14.6
148.0,5.25761,5.03623,0.2213803,1.65784,2.086248,14.6
150.0,5.71993,5.49855,0.2213803,1.84542,2.620403,14.6
152.0,6.21687,5.99549,0.2213803,2.04886,3.182564,14.6
154.0,6.72388,6.5025,0.2213803,2.25968,3.748291,14.6
156.0,7.21949,6.99811,0.2213803,2.46985,4.296442,14.6
158.0,7.68614,7.46476,0.2213803,2.67223,4.809838,14.6
160.0,8.110591,7.88921,0.2213803,2.86095,5.275661,14.6
162.0,8.48407,8.26269,0.2213803,3.03161,5.685534,14.6
164.0,8.802111,8.58073,0.2213803,3.18132,6.0353,14.6
166.0,9.06411,8.84273,0.2213803,3.30872,6.324649,14.6
168.0,9.27264,9.05126,0.2213803,3.4138,6.556418,14.6
170.0,9.43266,9.21128,0.2213803,3.49759,6.735757,14.6
172.0,9.55053,9.32915,0.2213803,3.56186,6.869198,14.6
174.0,9.63309,9.41171,0.2213803,3.60876,6.963727,14.6
176.0,9.68674,9.46536,0.2213803,3.64041,7.025847,14.6
178.0,9.71667,9.49529,0.2213803,3.6586,7.060826,14.6
180.0,9.72626,9.50488,0.2213803,3.66453,7.072097,14.6
0.0,4.034e+28,4.034e+28,0.1302697,1.0,0.0,15.4
2.0,25414600.0,25414600.0,0.1302697,1.01059,266318.9,15.4
4.0,1578860.0,1578860.0,0.1302697,1.00389,6118.016,15.4
6.0,295031.1,295031.0,0.1302697,0.948712,-15949.59,15.4
8.0,84823.63,84823.5,0.1302697,0.860834,-13712.94,15.4
10.0,30877.83,30877.7,0.1302697,0.763648,-9556.81,15.4
12.0,13218.83,13218.7,0.1302697,0.676382,-6324.608,15.4
14.0,6465.01,6464.88,0.1302697,0.611227,-4112.092,15.4
16.0,3565.83,3565.7,0.1302697,0.573364,-2653.308,15.4
18.0,2190.09,2189.96,0.1302697,0.56212,-1706.036,15.4
20.0,1469.41,1469.28,0.1302697,0.572597,-1096.81,15.4
22.0,1051.73,1051.6,0.1302697,0.597462,-708.5997,15.4
24.0,785.0903,784.96,0.1302697,0.628676,-463.7092,15.4
26.0,600.5732,600.443,0.1302697,0.659004,-310.7615,15.4
28.0,465.4613,465.331,0.1302697,0.683167,-215.8674,15.4
30.0,363.3343,363.204,0.1302697,0.698553,-156.7899,15.4
32.0,285.2603,285.13,0.1302697,0.705439,-119.1125,15.4
34.0,225.7893,225.659,0.1302697,0.706736,-93.6925,15.4
36.0,181.1123,180.982,0.1302697,0.707338,-74.93545,15.4
38.0,148.2343,148.104,0.1302697,0.713178,-59.61605,15.4
40.0,124.6203,124.49,0.1302697,0.730138,-46.06017,15.4
42.0,108.0573,107.927,0.1302697,0.762977,-33.56858,15.4
44.0,96.62057,96.4903,0.1302697,0.814421,-22.01656,15.4
46.0,88.66977,88.5395,0.1302697,0.88453,-11.5753,15.4
48.0,82.85838,82.7281,0.1302697,0.970442,-2.523728,15.4
50.0,78.13187,78.0016,0.1302697,1.0665,4.87179,15.4
52.0,73.71747,73.5872,0.1302697,1.16475,10.42709,15.4
54.0,69.10147,68.9712,0.1302697,1.25579,14.07518,15.4
56.0,63.99697,63.8667,0.1302697,1.32977,15.87062,15.4
58.0,58.30547,58.1752,0.1302697,1.37748,15.97784,15.4
60.0,52.07507,51.9448,0.1302697,1.39151,14.65164,15.4
62.0,45.45797,45.3277,0.1302697,1.36705,12.20537,15.4
64.0,38.67137,38.5411,0.1302697,1.30264,8.984448,15.4
66.0,31.96147,31.8312,0.1302697,1.20047,5.337338,15.4
68.0,25.57427,25.444,0.1302697,1.06634,1.591046,15.4
70.0,19.73237,19.6021,0.1302697,0.909352,-1.967004,15.4
72.0,14.61847,14.4882,0.1302697,0.741227,-5.103518,15.4
74.0,10.36467,10.2344,0.1302697,0.575408,-7.648063,15.4
76.0,7.04848,6.91821,0.1302697,0.426015,-9.496666,15.4
78.0,4.692949,4.56268,0.1302697,0.30674,-10.60649,15.4
80.0,3.27062,3.14035,0.1302697,0.229779,-10.96314,15.4
82.0,2.71058,2.58031,0.1302697,0.204883,-10.51931,15.4
84.0,2.90726,2.77699,0.1302697,0.238606,-9.277093,15.4
86.0,3.73012,3.59985,0.1302697,0.333796,-7.444728,15.4
88.0,5.033549,4.90328,0.1302697,0.489367,-5.252287,15.4
90.0,6.66618,6.53591,0.1302697,0.70034,-2.852311,15.4
92.0,8.47941,8.34914,0.1302697,0.958167,-0.3702054,15.4
94.0,10.33447,10.2042,0.1302697,1.25127,2.075285,15.4
96.0,12.10817,11.9779,0.1302697,1.56581,4.375322,15.4
98.0,13.69707,13.5668,0.1302697,1.88651,6.436536,15.4
100.0,15.01977,14.8895,0.1302697,2.19765,8.185301,15.4
102.0,16.01857,15.8883,0.1302697,2.48399,9.569844,15.4
104.0,16.65897,16.5287,0.1302697,2.73168,10.56054,15.4
106.0,16.92867,16.7984,0.1302697,2.92904,11.14907,15.4
108.0,16.83567,16.7054,0.1302697,3.06725,11.34682,15.4
110.0,16.40517,16.2749,0.1302697,3.14079,11.18191,15.4
112.0,15.67677,15.5465,0.1302697,3.1477,10.69638,15.4
114.0,14.70107,14.5708,0.1302697,3.08967,9.942934,15.4
116.0,13.53567,13.4054,0.1302697,2.97184,8.981027,15.4
118.0,12.24237,12.1121,0.1302697,2.8025,7.873995,15.4
120.0,10.88367,10.7534,0.1302697,2.59256,6.68563,15.4
122.0,9.5196,9.38933,0.1302697,2.35491,5.477152,15.4
124.0,8.20577,8.0755,0.1302697,2.10364,4.305022,15.4
126.0,6.990819,6.86055,0.1302697,1.8533,3.218726,15.4
128.0,5.91505,5.78478,0.1302697,1.61804,2.259362,15.4
130.0,5.009349,4.87908,0.1302697,1.41093,1.458961,15.4
132.0,4.29467,4.1644,0.1302697,1.24319,0.8401135,15.4
134.0,3.78192,3.65165,0.1302697,1.12371,0.4163543,15.4
136.0,3.47242,3.34215,0.1302697,1.05865,0.1923748,15.4
138.0,3.35873,3.22846,0.1302697,1.05115,0.1634389,15.4
140.0,3.42571,3.29544,0.1302697,1.10134,0.3152174,15.4
142.0,3.65203,3.52176,0.1302697,1.20643,0.624892,15.4
144.0,4.01168,3.88141,0.1302697,1.36106,1.064212,15.4
146.0,4.475709,4.34544,0.1302697,1.55769,1.60241,15.4
148.0,5.01386,4.88359,0.1302697,1.78718,2.208401,15.4
150.0,5.59624,5.46597,0.1302697,2.03942,2.852205,15.4
152.0,6.194729,6.06446,0.1302697,2.30394,3.505975,15.4
154.0,6.78421,6.65394,0.1302697,2.57062,4.145076,15.4
156.0,7.34357,7.2133,0.1302697,2.83019,4.748843,15.4
158.0,7.856309,7.72604,0.1302697,3.07473,5.301188,15.4
160.0,8.31087,8.1806,0.1302697,3.29803,5.79092,15.4
162.0,8.70063,8.57036,0.1302697,3.49576,6.211721,15.4
164.0,9.02359,8.89332,0.1302697,3.66554,6.561854,15.4
166.0,9.28177,9.1515,0.1302697,3.80678,6.843549,15.4
168.0,9.48042,9.35015,0.1302697,3.92048,7.062242,15.4
170.0,9.62706,9.49679,0.1302697,4.00882,7.22559,15.4
172.0,9.73042,9.60015,0.1302697,4.07478,7.342458,15.4
174.0,9.7994,9.66913,0.1302697,4.12162,7.42184,15.4
176.0,9.8421,9.71183,0.1302697,4.15246,7.471915,15.4
178.0,9.86495,9.73468,0.1302697,4.16985,7.499169,15.4
180.0,9.8721,9.74183,0.1302697,4.17545,7.50778,15.4
0.0,3.94705e+28,3.94705e+28,0.1166539,1.0,0.0,15.57
2.0,24867100.0,24867100.0,0.1166539,1.0106,260826.2,15.57
4.0,1543030.0,1543030.0,0.1166539,1.00272,4185.635,15.57
6.0,287870.1,287870.0,0.1166539,0.946076,-16407.89,15.57
8.0,82650.82,82650.7,0.1166539,0.85726,-13761.96,15.57
10.0,30066.92,30066.8,0.1166539,0.759973,-9496.221,15.57
12.0,12877.62,12877.5,0.1166539,0.673435,-6244.669,15.57
14.0,6309.077,6308.96,0.1166539,0.609624,-4040.051,15.57
16.0,3489.097,3488.98,0.1166539,0.573385,-2595.989,15.57
18.0,2148.717,2148.6,0.1166539,0.563652,-1663.417,15.57
20.0,1444.127,1444.01,0.1166539,0.575145,-1066.765,15.57
22.0,1033.797,1033.68,0.1166539,0.600216,-688.5779,15.57
24.0,770.5496,770.433,0.1166539,0.630633,-451.3174,15.57
26.0,587.7256,587.609,0.1166539,0.659124,-303.9512,15.57
28.0,453.6717,453.555,0.1166539,0.680545,-212.9583,15.57
30.0,352.4567,352.34,0.1166539,0.692585,-156.4436,15.57
32.0,275.3487,275.232,0.1166539,0.69595,-120.2957,15.57
34.0,216.9527,216.836,0.1166539,0.694062,-95.63132,15.57
36.0,173.4427,173.326,0.1166539,0.692338,-77.07466,15.57
38.0,141.7767,141.66,0.1166539,0.697176,-61.58184,15.57
40.0,119.3647,119.248,0.1166539,0.714799,-47.62586,15.57
42.0,103.9407,103.824,0.1166539,0.750134,-34.62213,15.57
44.0,93.53616,93.4195,0.1166539,0.805871,-22.53224,15.57
46.0,86.48315,86.3665,0.1166539,0.881827,-11.58954,15.57
48.0,81.41766,81.301,0.1166539,0.974709,-2.112561,15.57
50.0,77.28115,77.1645,0.1166539,1.07829,5.61105,15.57
52.0,73.30715,73.1905,0.1166539,1.18399,11.3918,15.57
54.0,68.99586,68.8792,0.1166539,1.28174,15.16602,15.57
56.0,64.08045,63.9638,0.1166539,1.36112,17.00124,15.57
58.0,58.48505,58.3684,0.1166539,1.4125,17.07971,15.57
60.0,52.28156,52.1649,0.1166539,1.42818,15.67444,15.57
62.0,45.64485,45.5282,0.1166539,1.40334,13.11898,15.57
64.0,38.81215,38.6955,0.1166539,1.33667,9.775704,15.57
66.0,32.04686,31.9302,0.1166539,1.23073,6.007957,15.57
68.0,25.60775,25.4911,0.1166539,1.09185,2.154209,15.57
70.0,19.72665,19.61,0.1166539,0.929756,-1.490369,15.57
72.0,14.59125,14.4746,0.1166539,0.756846,-4.687772,15.57
74.0,10.33575,10.2191,0.1166539,0.587206,-7.265827,15.57
76.0,7.036714,6.92006,0.1166539,0.435515,-9.120513,15.57
78.0,4.714084,4.59743,0.1166539,0.315884,-10.20938,15.57
80.0,3.335994,3.21934,0.1166539,0.240748,-10.52079,15.57
82.0,2.826384,2.70973,0.1166539,0.219899,-10.02672,15.57
84.0,3.074344,2.95769,0.1166539,0.25973,-8.762347,15.57
86.0,3.944334,3.82768,0.1166539,0.362739,-6.929418,15.57
88.0,5.286434,5.16978,0.1166539,0.52733,-4.738473,15.57
90.0,6.945954,6.8293,0.1166539,0.747897,-2.34136,15.57
92.0,8.772044,8.65539,0.1166539,1.01519,0.1312537,15.57
94.0,10.62485,10.5082,0.1166539,1.31693,2.556958,15.57
96.0,12.38115,12.2645,0.1166539,1.63859,4.825173,15.57
98.0,13.93845,13.8218,0.1166539,1.96431,6.842602,15.57
100.0,15.21725,15.1006,0.1166539,2.27791,8.536896,15.57
102.0,16.16215,16.0455,0.1166539,2.56383,9.858243,15.57
104.0,16.74145,16.6248,0.1166539,2.80809,10.77959,15.57
106.0,16.94605,16.8294,0.1166539,2.99909,11.29565,15.57
108.0,16.78685,16.6702,0.1166539,3.12822,11.42059,15.57
110.0,16.29205,16.1754,0.1166539,3.19036,11.1854,15.57
112.0,15.50395,15.3873,0.1166539,3.18408,10.63474,15.57
114.0,14.47505,14.3584,0.1166539,3.11169,9.823223,15.57
116.0,13.26495,13.1483,0.1166539,2.97905,8.812208,15.57
118.0,11.93665,11.82,0.1166539,2.79516,7.666182,15.57
120.0,10.55335,10.4367,0.1166539,2.57164,6.44961,15.57
122.0,9.175204,9.05855,0.1166539,2.322,5.223781,15.57
124.0,7.857544,7.74089,0.1166539,2.0609,4.044868,15.57
126.0,6.648274,6.53162,0.1166539,1.80331,2.961568,15.57
128.0,5.586664,5.47001,0.1166539,1.5637,2.013942,15.57
130.0,4.702264,4.58561,0.1166539,1.35527,1.23265,15.57
132.0,4.014514,3.89786,0.1166539,1.18925,0.6388453,15.57
134.0,3.532764,3.41611,0.1166539,1.07439,0.2446062,15.57
136.0,3.256744,3.14009,0.1166539,1.01656,0.05305297,15.57
138.0,3.177464,3.06081,0.1166539,1.01852,0.05777656,15.57
140.0,3.278414,3.16176,0.1166539,1.07993,0.2426486,15.57
142.0,3.537024,3.42037,0.1166539,1.19751,0.5833752,15.57
144.0,3.926294,3.80964,0.1166539,1.36532,1.050562,15.57
146.0,4.416484,4.29983,0.1166539,1.5753,1.612901,15.57
148.0,4.976834,4.86018,0.1166539,1.8178,2.239,15.57
150.0,5.577144,5.46049,0.1166539,2.08225,2.898722,15.57
152.0,6.189204,6.07255,0.1166539,2.35784,3.564257,15.57
154.0,6.788064,6.67141,0.1166539,2.63414,4.211107,15.57
156.0,7.352874,7.23622,0.1166539,2.90172,4.818903,15.57
158.0,7.867584,7.75093,0.1166539,3.15258,5.371982,15.57
160.0,8.321144,8.20449,0.1166539,3.38052,5.859646,15.57
162.0,8.707544,8.59089,0.1166539,3.58132,6.276166,15.57
164.0,9.025384,8.90873,0.1166539,3.75278,6.620398,15.57
166.0,9.277334,9.16068,0.1166539,3.89454,6.895196,15.57
168.0,9.469234,9.35258,0.1166539,4.00788,7.106581,15.57
170.0,9.609144,9.49249,0.1166539,4.09527,7.262743,15.57
172.0,9.706294,9.58964,0.1166539,4.15998,7.373039,15.57
174.0,9.770015,9.65336,0.1166539,4.20554,7.446885,15.57
176.0,9.808704,9.69205,0.1166539,4.23529,7.492758,15.57
178.0,9.829064,9.71241,0.1166539,4.25195,7.517404,15.57
